trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
1,106347.53500000807,3663.169499952346,False,15000,,True,True,inf,False,14,saduku,box,0.3
2,112342.5256999908,916.110199992545,True,15000,box,False,True,2011.3409956297837,False,14,saduku,box,0.3
3,116461.86079998733,4644.850099983159,False,15000,,True,True,inf,False,38,tumaini,hope,0.3
4,123433.12679999508,857.4855999904685,True,15000,hope,False,True,2090.5790392522563,False,38,tumaini,hope,0.3
5,127918.11979998602,4204.512699972838,False,15000,,True,True,inf,False,49,kuku,chicken,0.3
6,134449.7018000111,4664.885699981824,False,15000,,True,True,inf,False,68,elimu,science,0.3
7,141444.14659996983,1110.4711000225507,True,15000,chicken,False,True,2484.4950908797805,False,49,kuku,chicken,0.3
8,147740.69419997977,1015.8187000197358,True,15000,science,False,True,2473.037509589432,False,68,elimu,science,0.3
9,152710.48089995747,2764.2753000254743,False,15000,,True,True,inf,False,47,ufu,death,0.3
10,157801.40999995638,1441.106500045862,True,15000,box,False,True,2345.7948282191815,False,14,saduku,box,0.250390625
11,162662.16539999004,1052.4305999861099,True,15000,death,False,True,2292.3653480445114,False,47,ufu,death,0.3
12,167486.22779996367,2932.4033000157215,False,15000,,True,True,inf,False,65,maliki,king,0.3
13,172746.62809999427,1879.9089000094682,False,15000,science,False,True,2389.204424160238,False,38,tumaini,hope,0.349609375
14,178370.75339996954,1135.929899988696,True,15000,king,False,True,2346.6465680004576,False,65,maliki,king,0.3
15,182934.47609996656,4676.136800029781,False,15000,,True,True,inf,False,31,kijana,boy,0.3
16,189940.3627999709,6774.211300013121,False,15000,,True,True,inf,False,71,maziwa,milk,0.3
17,199043.47139998572,2108.2911000121385,True,15000,boy,False,True,2602.08066067706,False,31,kijana,boy,0.3
18,204988.93940000562,1285.5374999926426,True,15000,milk,False,True,2555.530099237274,False,71,maziwa,milk,0.3
19,209995.0613999972,8527.34769997187,False,15000,box,False,True,2573.0701766700604,False,49,kuku,chicken,0.349609375
20,221840.05219995743,1410.353200044483,True,15000,science,False,True,2630.8662608289274,False,68,elimu,science,0.250390625
21,226988.78999997396,4670.478700019885,True,15000,death,False,True,2548.846834591198,False,47,ufu,death,0.349609375
22,235442.9078999674,1380.4270999971777,False,15000,science,False,True,2620.542990992452,False,38,tumaini,hope,0.39921874999999996
23,240625.3554999712,1112.9868000280112,False,15000,science,False,True,2518.666689791255,False,65,maliki,king,0.349609375
24,245474.12249998888,4784.326299966779,False,15000,,True,True,inf,False,67,maslahi,interest,0.3
25,252588.451299991,5785.679699969478,False,15000,science,False,True,2402.0826803276072,False,49,kuku,chicken,0.39921874999999996
26,261655.35329998238,3779.109499999322,False,15000,milk,False,True,2605.17269001259,False,67,maslahi,interest,0.3
27,268630.7762999786,3131.6721999901347,False,15000,science,False,True,2573.9788173138395,False,31,kijana,boy,0.349609375
28,274958.42899999116,1771.904999972321,False,15000,science,False,True,2547.7258643461973,False,38,tumaini,hope,0.43867187499999993
29,279951.98159996653,2276.6304000397213,True,15000,milk,False,True,2631.1770832497873,False,71,maziwa,milk,0.262109375
30,285315.3808999923,5638.909699977376,False,15000,boy,False,True,2591.1022409452667,False,47,ufu,death,0.39921874999999996
31,295455.03189996816,1211.4212000160478,False,15000,boy,False,True,2516.464899542769,False,49,kuku,chicken,0.39960937499999993
32,299849.61239999393,1384.6699999994598,True,15000,king,False,True,2589.9852811578885,False,65,maliki,king,0.30000000000000004
33,304285.12139996747,4229.1399000096135,True,15000,hope,False,True,2424.3418866364655,False,38,tumaini,hope,0.43984375
34,312055.0436999765,2531.920599984005,False,15000,scienceplus,False,True,2408.9253856388286,False,31,kijana,boy,0.3984375
35,317818.75039997976,8295.502600027248,True,15000,death,False,True,2420.4750710108665,False,47,ufu,death,0.43632812499999996
36,329691.0932000028,4943.124899989925,False,15000,hope,False,True,2557.944582466615,False,67,maslahi,interest,0.349609375
37,340078.9115999942,2619.298000005074,False,15000,,True,True,inf,False,69,maumiva,pain,0.3
38,345024.49579996755,1507.4041000334546,True,15000,death,False,True,2317.7916285105953,False,47,ufu,death,0.4117187499999999
39,350781.60379995825,1412.7541000489146,False,15000,interest,False,True,2336.3288334254175,False,69,maumiva,pain,0.3
40,356206.0293999966,3972.1683000097983,True,15000,boy,False,True,2525.851837876831,False,31,kijana,boy,0.398828125
41,363593.71960000135,2852.7340999571607,False,15000,interest,False,True,2569.7272568517515,False,38,tumaini,hope,0.48945312499999993
42,370539.3058999907,2094.870999979321,True,15000,chicken,False,True,2565.156864558599,False,49,kuku,chicken,0.39921874999999996
43,376370.24580000434,2711.8509999709204,False,15000,milk,False,True,2444.4820425517282,False,67,maslahi,interest,0.39921874999999996
