trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
21,121100.31180002261,1079.3101999443024,True,5702.740701558965,sea,False,True,2351.8703507794826,True,21,bahari,sea,0.250390625
22,124986.57539999112,2469.6592000545934,False,6439.251933437712,bed,False,True,2387.125966718856,True,20,sauti,voice,0.39921874999999996
23,130103.63360005431,1208.3176999585703,True,6505.076486382411,bread,False,True,2420.0382431912053,True,48,chapati,bread,0.250390625
24,134375.70440000854,inf,False,7212.4660989666545,bed,False,True,2440.7330494833272,True,54,degaga,glasses,0.39921874999999996
25,140322.95659999363,1766.938199987635,False,15000.0,,True,True,inf,True,44,tunda,fruit,0.3
26,144413.63680001814,1832.996299955994,False,15000.0,,True,True,inf,True,62,dubu,bear,0.3
27,148575.55990002584,1653.890399960801,True,6032.101192309847,fruit,False,True,2183.5505961549234,True,44,tunda,fruit,0.3
28,153756.09340006486,976.2062999652699,True,5841.92405932133,bear,False,True,2254.962029660665,True,62,dubu,bear,0.3
29,157939.39600000158,1311.4894999889657,True,6257.509779275222,book,False,True,2462.754889637611,True,72,fasihi,book,0.250390625
30,162299.07229996752,1044.4931000238284,True,6536.567248506798,voice,False,True,2435.783624253399,True,20,sauti,voice,0.398828125
31,166613.12690004706,1862.9501999821514,False,6059.7105718074245,book,False,True,2530.3552859037122,True,40,kitanda,bed,0.39921874999999996
32,171724.09080003854,inf,False,6118.148782245531,ropbracketlefte,False,True,2559.5743911227655,True,51,chunga,pot,0.349609375
33,179359.46669999976,3855.9505000011995,False,7486.518733752405,bed,False,True,2577.7593668762024,True,54,degaga,glasses,0.4488281249999999
34,185930.00010005198,2540.4552000109106,False,15000.0,,True,True,inf,True,19,karamu,party,0.3
35,190795.98980001174,1229.045500047505,False,15000.0,,True,True,inf,True,63,maji,ice,0.3
36,194350.85759998765,1531.2349000014365,True,6054.979763881491,party,False,True,2194.9898819407454,True,19,karamu,party,0.3
37,199221.0064000683,731.3629999989644,True,5389.541233346212,ice,False,True,2195.270616673106,True,63,maji,ice,0.3
38,202782.79430000111,3252.06219998654,False,7117.562100136038,pot,False,True,2393.281050068019,True,54,degaga,glasses,0.46328124999999987
39,208828.09199998155,1251.8383000278845,True,6098.189416721555,bed,False,True,2549.5947083607775,True,40,kitanda,bed,0.398828125
40,212770.7725999644,1048.3468000311404,True,6791.671286763333,fruit,False,True,2563.3356433816666,True,44,tunda,fruit,0.250390625
41,216862.14810004458,1774.574099923484,False,6411.992892516105,bed,False,True,2539.9964462580524,True,62,dubu,bear,0.349609375
42,221285.72100005113,2721.9354999251664,True,5987.983656372793,pot,False,True,2494.4918281863966,True,51,chunga,pot,0.375
43,226713.3227000013,1043.9658999675885,True,6586.120162382561,voice,False,True,2460.5600811912805,True,20,sauti,voice,0.34921875
44,230897.2218000563,1658.827899955213,False,6935.157292588356,bed,False,True,2302.078646294178,True,54,degaga,glasses,0.4878906249999999
45,235402.415700024,1435.3208999382332,False,15000.0,,True,True,inf,True,26,siri,secret,0.3
46,239164.62920000777,1549.5263000484556,False,15000.0,,True,True,inf,True,32,tabibu,doctor,0.3
47,243038.22300001048,1837.6159999752417,True,6278.327642498632,secret,False,True,2140.163821249316,True,26,siri,secret,0.3
48,248382.2308999952,1355.1084999926388,True,6492.174217318784,doctor,False,True,2247.087108659392,True,32,tabibu,doctor,0.3
49,253814.46160003543,2291.322599980049,False,6676.099440139582,bed,False,True,2505.549720069791,True,19,karamu,party,0.349609375
50,258776.52039995883,2030.3478999994695,True,6012.242919479022,ice,False,True,2506.621459739511,True,63,maji,ice,0.250390625
51,263458.4862999618,1606.6591000417247,True,7189.272804847163,glasses,False,True,2429.1364024235813,True,54,degaga,glasses,0.48749999999999993
52,268506.4613999566,1105.784900020808,True,6362.865775809024,bear,False,True,2515.432887904512,True,62,dubu,bear,0.30000000000000004
53,272614.3849999644,1859.9171000532806,False,5942.946700602702,book,False,True,2471.973350301351,True,40,kitanda,bed,0.42421875
54,278498.59339999966,1652.62030006852,True,5950.491087823446,pot,False,True,2475.745543911723,True,51,chunga,pot,0.371484375
55,282894.6621000068,1538.8953000074252,False,15000.0,,True,True,inf,True,67,maslahi,interest,0.3
56,286763.0263000028,2018.88950006105,False,15000.0,,True,True,inf,True,39,chakula,food,0.3
57,291111.4707000088,763.0119000095874,True,7026.191924577121,interest,False,True,2181.0959622885607,True,67,maslahi,interest,0.3
58,295932.59650003165,873.2226999709383,True,5820.075499647094,food,False,True,2244.037749823547,True,39,chakula,food,0.3
59,299948.79639998544,1087.088800035417,True,6962.6350603745595,secret,False,True,2482.3175301872798,True,26,siri,secret,0.250390625
60,304523.629500065,2307.472199900076,False,6664.091739303474,bed,False,True,2499.545869651737,True,19,karamu,party,0.39921874999999996
61,309584.32140003424,1846.6005999362096,True,7327.42292023449,glasses,False,True,2498.211460117245,True,54,degaga,glasses,0.48710937499999996
62,315065.3291000053,inf,True,7161.34527393636,doctor,False,True,2581.67263696818,True,32,tabibu,doctor,0.349609375

trial,start_time,rt,correct,time_bar,keyboard_response,new,on_time,expected_rt,time_bar_visible,fact_id,question,answer,alpha
1,336367.3415000085,1936.039200052619,False,15000,,True,True,inf,False,13,kanisa,church,0.3
2,340632.27289996576,1011.7545000975952,True,15000,church,False,True,1845.160562531954,False,13,kanisa,church,0.3
3,345005.5365000153,2253.1998000340536,False,15000,,True,True,inf,False,60,duara,wheel,0.3
4,349584.4652999658,892.8486000513658,True,15000,wheel,False,True,1878.4439583619392,False,60,duara,wheel,0.3
5,353653.46080006566,5232.5277999043465,False,15000,,True,True,inf,False,55,likizo,holidays,0.3
6,361214.3983000424,1799.7147999703884,False,15000,,True,True,inf,False,7,jiwe,stone,0.3
7,365343.629400013,1292.980800033547,False,15000,holiday,False,True,2390.9624437632533,False,55,likizo,holidays,0.3
8,370279.3637999566,1879.8118000850081,True,15000,stone,False,True,2237.3578494016465,False,7,jiwe,stone,0.3
9,375279.098900035,2770.741599961184,False,15000,,True,True,inf,False,52,lango,door,0.3
10,380375.2469000174,2301.854499964975,False,15000,,True,True,inf,False,16,kaputula,pants,0.3
11,385008.13600001857,1488.9834000496194,True,15000,door,False,True,2278.886828534995,False,52,lango,door,0.3
12,389358.0786000239,918.3456000173464,True,15000,pants,False,True,2232.074990518021,False,16,kaputula,pants,0.3
13,393397.13860000484,1619.8393000522628,True,15000,church,False,True,2485.9347916802235,False,13,kanisa,church,0.250390625
14,398645.91319998726,1437.809200026095,False,15000,door,False,True,2424.6086780471423,False,60,duara,wheel,0.349609375
15,402891.025000019,1844.2010999424383,False,15000,,True,True,inf,False,66,dunia,world,0.3
16,407064.49180003256,2606.9047999335453,False,15000,,True,True,inf,False,28,kichwa,head,0.3
17,412001.28940003924,1399.8896999983117,True,15000,world,False,True,2240.257158408895,False,66,dunia,world,0.3
18,416368.61740006134,2992.535699973814,False,15000,door,False,True,2252.5522724006514,False,28,kichwa,head,0.3
19,422355.928300065,2392.079099896364,True,15000,holidays,False,True,2452.9788633838984,False,55,likizo,holidays,0.29414062499999993
20,430001.63660000544,958.9957999996841,False,15000,ston,False,True,2502.673272527074,False,7,jiwe,stone,0.349609375
21,434028.875399963,4556.99120007921,False,15000,food,False,True,2362.28713336757,False,52,lango,door,0.349609375
22,441422.06710006576,4099.746899912134,False,15000,food,False,True,2400.8816667047627,False,60,duara,wheel,0.39921874999999996
23,448346.77409997676,2382.9722000518814,False,15000,food,False,True,2494.5659631665358,False,16,kaputula,pants,0.349609375
24,453656.55129996594,4101.236600079574,False,15000,,True,True,inf,False,37,kisu,knife,0.3
25,460089.2667999724,1110.2062000427395,True,15000,world,False,True,2353.47693295051,False,66,dunia,world,0.250390625
26,464291.3424000144,1070.07410004735,True,15000,knife,False,True,2332.444471420656,False,37,kisu,knife,0.3
27,468619.5079999743,2918.7064000871032,False,15000,food,False,True,2407.6852280669546,False,28,kichwa,head,0.349609375
28,474742.7994000027,inf,True,15000,wheel,False,True,2382.8796899887966,False,60,duara,wheel,0.4488281249999999
29,481546.0175999906,932.4953000759706,True,15000,stone,False,True,2506.1005834581993,False,7,jiwe,stone,0.30000000000000004
30,485706.18930005,3761.747399927117,True,15000,door,False,True,2471.6014511414114,False,52,lango,door,0.39921874999999996
31,492471.3923999807,1869.1912000067532,False,15000,head,False,True,2412.156336169925,False,16,kaputula,pants,0.39921874999999996
32,497369.6601999691,1315.5944000463933,True,15000,wheel,False,True,2306.2753800693467,False,60,duara,wheel,0.43671874999999993
33,501698.7012999598,1813.0763000808656,False,15000,,True,True,inf,False,57,dhoruba,storm,0.3
34,505839.5234000636,2365.518799982965,False,15000,,True,True,inf,False,70,farasi,horse,0.3
35,510532.25479996763,952.3952000308782,False,15000,head,False,True,2222.386168617581,False,57,dhoruba,storm,0.3
36,514318.5081999982,1024.8772000195459,True,15000,horse,False,True,2198.9046457504755,False,70,farasi,horse,0.3
37,518558.7255000137,1826.078600017354,False,15000,food,False,True,2462.8223140080963,False,28,kichwa,head,0.39921874999999996
38,523224.7217000695,2713.524799910374,True,15000,door,False,True,2461.629874065995,False,52,lango,door,0.430078125
39,528729.7571999952,1863.6726000113413,False,15000,head,False,True,2545.0130350800923,False,37,kisu,knife,0.349609375
40,533464.9654000532,inf,True,15000,pants,False,True,2497.755616133632,False,16,kaputula,pants,0.4488281249999999
41,539804.6386999777,1521.1627000244334,False,15000,,True,True,inf,False,6,afisi,office,0.3
42,543656.5472000511,1128.5350999096408,False,15000,,True,True,inf,False,64,duka,shop,0.3
43,547115.4382000677,1342.0764999464154,True,15000,office,False,True,2116.307858751674,False,6,afisi,office,0.3
44,552137.3142000521,658.3232999546453,True,15000,shop,False,True,2199.0243763242083,False,64,duka,shop,0.3
45,556077.100399998,1529.333099955693,True,15000,head,False,True,2459.567277164081,False,28,kichwa,head,0.398828125
46,561624.1889999947,978.2344000414014,True,15000,pants,False,True,2468.872599084515,False,16,kaputula,pants,0.42421874999999987
47,565901.2878000503,3048.8067999249324,False,15000,food,False,True,2589.5139597051293,False,60,duara,wheel,0.469140625
48,571826.6829999629,968.3693000115454,True,15000,door,False,True,2614.6928020410674,False,52,lango,door,0.42734375
49,575625.0752999913,3275.8406000211835,False,15000,doctor,False,True,2567.507851443914,False,57,dhoruba,storm,0.349609375
50,582034.0275999624,2949.450300075114,True,15000,horse,False,True,2600.795755553345,False,70,farasi,horse,0.324609375
51,588078.4941000165,1114.0806999756023,True,15000,knife,False,True,2598.6368848063344,False,37,kisu,knife,0.30000000000000004
52,592615.3017999604,4982.510200003162,False,15000,food,False,True,2640.8242226123157,False,55,likizo,holidays,0.3437499999999999
53,600546.7209999915,1967.8424000740051,True,15000,wheel,False,True,2517.7594033529363,False,60,duara,wheel,0.46875
54,605637.4525000574,inf,True,15000,office,False,True,2506.376339024093,False,6,afisi,office,0.349609375
55,611235.3670999873,1410.8993000118062,True,15000,shop,False,True,2500.524547128965,False,64,duka,shop,0.250390625
56,615701.8947000615,3750.010299962014,False,15000,food,False,True,2377.6338292192104,False,57,dhoruba,storm,0.39921874999999996

